	zip	city	state	latitude	longitude	timezone	dst
39985	93130	Santa Barbara	CA	34.262834000000005	-119.848555	-8	1
39986	93140	Santa Barbara	CA	34.262834000000005	-119.848555	-8	1
39987	93150	Santa Barbara	CA	34.262834000000005	-119.848555	-8	1
39988	93160	Santa Barbara	CA	34.262834000000005	-119.848555	-8	1
39989	93190	Santa Barbara	CA	34.262834000000005	-119.848555	-8	1
39990	93199	Goleta	CA	34.262834000000005	-119.848555	-8	1
39991	93201	Alpaugh	CA	35.889586	-119.49351999999999	-8	1
39992	93202	Armona	CA	36.311439	-119.70823	-8	1
39993	93203	Arvin	CA	35.161923	-118.84655	-8	1
39994	93204	Avenal	CA	35.930766	-120.10056999999999	-8	1
39995	93205	Bodfish	CA	35.576134	-118.46745	-8	1
39996	93206	Buttonwillow	CA	35.37825	-119.41663999999999	-8	1
39997	93207	California Hot Springs	CA	35.87137	-118.6821	-8	1
39998	93208	Camp Nelson	CA	36.062748	-118.60663000000001	-8	1
39999	93210	Coalinga	CA	36.194736	-120.30865	-8	1
40000	93212	Corcoran	CA	36.085342	-119.5548	-8	1
40001	93215	Delano	CA	35.774967	-119.23371000000002	-8	1
40002	93216	Delano	CA	35.771876	-119.26983999999999	-8	1
40003	93217	Earlimart	CA	35.89151	-119.263225	-8	1
40004	93218	Ducor	CA	35.842484999999996	-119.01483	-8	1
40005	93219	Earlimart	CA	35.87368	-119.26361999999999	-8	1
40006	93220	Edison	CA	35.357018	-118.810069	-8	1
40007	93221	Exeter	CA	36.304696	-119.11383000000001	-8	1
40008	93222	Frazier Park	CA	34.850984000000004	-119.16626000000001	-8	1
40009	93223	Farmersville	CA	36.300574	-119.20551999999999	-8	1
40010	93224	Fellows	CA	35.202535	-119.56093	-8	1
40011	93225	Frazier Park	CA	34.815265999999994	-119.00403999999999	-8	1
40012	93226	Glennville	CA	35.727428	-118.72424	-8	1
40013	93227	Goshen	CA	36.357151	-119.425371	-8	1
40014	93230	Hanford	CA	36.327063	-119.6451	-8	1
40015	93231	Hanford	CA	36.138861	-119.894727	-8	1
40016	93232	Hanford	CA	36.138861	-119.894727	-8	1
40017	93234	Huron	CA	36.209815	-120.0847	-8	1
40018	93235	Ivanhoe	CA	36.387879	-119.21908	-8	1
40019	93237	Kaweah	CA	36.472713	-118.902899	-8	1
40020	93238	Kernville	CA	35.784366999999996	-118.43768999999999	-8	1
40021	93239	Kettleman City	CA	36.015318	-120.00771999999999	-8	1
40022	93240	Lake Isabella	CA	35.617148	-118.45298999999999	-8	1
40023	93241	Lamont	CA	35.256873	-118.91325	-8	1
40024	93242	Laton	CA	36.43465	-119.71753000000001	-8	1
40025	93243	Lebec	CA	34.851405	-118.87993	-8	1
40026	93244	Lemon Cove	CA	36.417743	-119.00457	-8	1
40027	93245	Lemoore	CA	36.312075	-119.80349	-8	1
40028	93246	Lemoore	CA	36.138861	-119.894727	-8	1
40029	93247	Lindsay	CA	36.201983	-119.08588999999999	-8	1
40030	93249	Lost Hills	CA	35.689717	-119.91961	-8	1
40031	93250	McFarland	CA	35.670747	-119.21336000000001	-8	1
40032	93251	McKittrick	CA	35.364748999999996	-119.70241999999999	-8	1
40033	93252	Maricopa	CA	35.040362	-119.41514	-8	1
40034	93254	New Cuyama	CA	34.956385	-119.74696000000002	-8	1
40035	93255	Onyx	CA	35.666835	-118.01701000000001	-8	1
40036	93256	Pixley	CA	35.957119	-119.31286999999999	-8	1
40037	93257	Porterville	CA	36.055121	-119.01595	-8	1
40038	93258	Porterville	CA	36.033126	-119.00726499999999	-8	1
40039	93260	Posey	CA	35.846291	-118.63298	-8	1
40040	93261	Richgrove	CA	35.801627	-119.11698999999999	-8	1
40041	93262	Sequoia National Park	CA	36.596251	-118.73425	-8	1
40042	93263	Shafter	CA	35.490517	-119.26495	-8	1
40043	93265	Springville	CA	36.150892	-118.76203999999998	-8	1
40044	93266	Stratford	CA	36.177361	-119.82042	-8	1
40045	93267	Strathmore	CA	36.141864	-119.09411000000001	-8	1
40046	93268	Taft	CA	35.162776	-119.4303	-8	1
40047	93270	Terra Bella	CA	35.949009999999994	-119.03742	-8	1
40048	93271	Three Rivers	CA	36.431565	-118.86296000000002	-8	1
40049	93272	Tipton	CA	36.059363	-119.32025	-8	1
40050	93274	Tulare	CA	36.201451	-119.34993999999999	-8	1
40051	93275	Tulare	CA	36.26699	-118.776902	-8	1
40052	93276	Tupman	CA	35.305512	-119.38925	-8	1
40053	93277	Visalia	CA	36.311	-119.32637	-8	1
40054	93278	Visalia	CA	36.126621	-118.81936499999999	-8	1
40055	93279	Visalia	CA	36.393615000000004	-119.118982	-8	1
40056	93280	Wasco	CA	35.605045000000004	-119.37143	-8	1
40057	93282	Waukena	CA	36.127629999999996	-119.52202	-8	1
40058	93283	Weldon	CA	35.614134	-118.27824	-8	1
40059	93285	Wofford Heights	CA	35.714118	-118.48416	-8	1
40060	93286	Woodlake	CA	36.431121000000005	-119.10642	-8	1
40061	93287	Woody	CA	35.702936	-118.8844	-8	1
40062	93291	Visalia	CA	36.351009000000005	-119.33655	-8	1
40063	93292	Visalia	CA	36.358928000000006	-119.24027	-8	1
40064	93301	Bakersfield	CA	35.381408	-119.01935	-8	1
40065	93302	Bakersfield	CA	35.294405	-118.905173	-8	1
40066	93303	Bakersfield	CA	35.294405	-118.905173	-8	1
40067	93304	Bakersfield	CA	35.344209	-119.02225	-8	1
40068	93305	Bakersfield	CA	35.387058	-118.98647	-8	1
40069	93306	Bakersfield	CA	35.396411	-118.92268	-8	1
40070	93307	Bakersfield	CA	35.324767	-118.96328999999999	-8	1
40071	93308	Bakersfield	CA	35.487491	-119.00896000000002	-8	1
40072	93309	Bakersfield	CA	35.340759000000006	-119.06497	-8	1
40073	93311	Bakersfield	CA	35.200466999999996	-119.17398999999999	-8	1
40074	93312	Bakersfield	CA	35.390679999999996	-119.18583000000001	-8	1
40075	93313	Bakersfield	CA	35.19766	-119.05698000000001	-8	1
40076	93325	Lake of the Woods	CA	34.819232	-119.000391	-8	1
40077	93380	Bakersfield	CA	35.294405	-118.905173	-8	1
40078	93381	Bakersfield	CA	35.294405	-118.905173	-8	1
40079	93382	Bakersfield	CA	35.294405	-118.905173	-8	1
40080	93383	Bakersfield	CA	35.294405	-118.905173	-8	1
40081	93384	Bakersfield	CA	35.294405	-118.905173	-8	1
40082	93385	Bakersfield	CA	35.294405	-118.905173	-8	1
40083	93386	Bakersfield	CA	35.294405	-118.905173	-8	1
40084	93387	Bakersfield	CA	35.294405	-118.905173	-8	1
40085	93388	Bakersfield	CA	35.294405	-118.905173	-8	1
40086	93389	Bakersfield	CA	35.294405	-118.905173	-8	1
40087	93390	Bakersfield	CA	35.294405	-118.905173	-8	1
40088	93401	San Luis Obispo	CA	35.262547999999995	-120.65196	-8	1
40089	93402	Los Osos	CA	35.313221999999996	-120.83468	-8	1
40090	93403	San Luis Obispo	CA	35.347065	-120.455345	-8	1
40091	93405	San Luis Obispo	CA	35.277189	-120.70305	-8	1
40092	93406	San Luis Obispo	CA	35.347065	-120.455345	-8	1
40093	93407	San Luis Obispo	CA	35.347065	-120.455345	-8	1
40094	93408	San Luis Obispo	CA	35.347065	-120.455345	-8	1
40095	93409	San Luis Obispo	CA	35.221084999999995	-120.636399	-8	1
40096	93410	San Luis Obispo	CA	35.347065	-120.455345	-8	1
40097	93412	Los Osos	CA	35.347065	-120.455345	-8	1
40098	93420	Arroyo Grande	CA	35.119678	-120.55116000000001	-8	1
40099	93421	Arroyo Grande	CA	35.347065	-120.455345	-8	1
40100	93422	Atascadero	CA	35.474913	-120.676	-8	1
40101	93423	Atascadero	CA	35.428241	-120.769493	-8	1
40102	93424	Avila Beach	CA	35.18554	-120.72583	-8	1
40103	93426	Bradley	CA	35.834919	-120.98093	-8	1
40104	93427	Buellton	CA	34.613014	-120.2051	-8	1
40105	93428	Cambria	CA	35.563246	-121.07736000000001	-8	1
40106	93429	Casmalia	CA	34.842293	-120.5318	-8	1
40107	93430	Cayucos	CA	35.459346999999994	-120.88946999999999	-8	1
40108	93432	Creston	CA	35.495242	-120.48392	-8	1
40109	93433	Grover Beach	CA	35.120934000000005	-120.61952	-8	1
40110	93434	Guadalupe	CA	34.958896	-120.58013999999999	-8	1
40111	93435	Harmony	CA	35.508282	-121.03551000000002	-8	1
40112	93436	Lompoc	CA	34.639682	-120.4471	-8	1
40113	93437	Lompoc	CA	34.73489	-120.53466999999999	-8	1
40114	93438	Lompoc	CA	34.262834000000005	-119.848555	-8	1
40115	93440	Los Alamos	CA	34.75465	-120.27032	-8	1
40116	93441	Los Olivos	CA	34.709973	-120.09201000000002	-8	1
40117	93442	Morro Bay	CA	35.373047	-120.83843999999999	-8	1
40118	93443	Morro Bay	CA	35.347065	-120.455345	-8	1
40119	93444	Nipomo	CA	35.032408000000004	-120.49446	-8	1
40120	93445	Oceano	CA	35.097599	-120.61327	-8	1
40121	93446	Paso Robles	CA	35.640589	-120.70418000000001	-8	1
40122	93447	Paso Robles	CA	35.664837	-120.64542	-8	1
40123	93448	Pismo Beach	CA	35.347065	-120.455345	-8	1
40124	93449	Pismo Beach	CA	35.150886	-120.65401000000001	-8	1
40125	93450	San Ardo	CA	35.964022	-120.87338999999999	-8	1
40126	93451	San Miguel	CA	35.818054	-120.63645	-8	1
40127	93452	San Simeon	CA	35.664386	-121.21965	-8	1
40128	93453	Santa Margarita	CA	35.323098	-120.08301000000002	-8	1
40129	93454	Santa Maria	CA	34.900809	-120.34876000000001	-8	1
40130	93455	Santa Maria	CA	34.87455	-120.42806000000002	-8	1
40131	93456	Santa Maria	CA	35.027682	-120.196818	-8	1
40132	93457	Santa Maria	CA	34.836252	-120.53421000000002	-8	1
40133	93458	Santa Maria	CA	34.956344	-120.45243	-8	1
40134	93460	Santa Ynez	CA	34.626931	-120.0661	-8	1
40135	93461	Shandon	CA	35.636185	-120.27185	-8	1
40136	93463	Solvang	CA	34.608938	-120.13838	-8	1
40137	93464	Solvang	CA	34.674436	-120.111465	-8	1
40138	93465	Templeton	CA	35.54464	-120.72428000000001	-8	1
40139	93483	Grover Beach	CA	35.347065	-120.455345	-8	1
40140	93492	Morro Bay	CA	35.372861	-120.85939099999999	-8	1
40141	93501	Mojave	CA	35.04535	-118.16141	-8	1
40142	93502	Mojave	CA	35.068160999999996	-118.22478500000001	-8	1
40143	93504	California City	CA	35.187133	-117.88535900000001	-8	1
40144	93505	California City	CA	35.139327	-117.91473	-8	1
40145	93510	Acton	CA	34.497245	-118.18951000000001	-8	1
40146	93512	Benton	CA	37.583838	-118.23615	-8	1
40147	93513	Big Pine	CA	37.1363	-118.27335	-8	1
40148	93514	Bishop	CA	37.282191999999995	-118.38717	-8	1
40149	93515	Bishop	CA	36.626033	-117.218616	-8	1
40150	93516	Boron	CA	35.030694	-117.67263999999999	-8	1
40151	93517	Bridgeport	CA	38.21053	-119.31968	-8	1
40152	93518	Caliente	CA	35.381552	-118.54748000000001	-8	1
40153	93519	Cantil	CA	35.177369	-118.035049	-8	1
40154	93522	Darwin	CA	36.269728	-117.59002	-8	1
40155	93523	Edwards	CA	35.044352	-117.8578	-8	1
40156	93524	Edwards	CA	35.294405	-118.905173	-8	1
40157	93526	Independence	CA	36.851729	-118.20743	-8	1
40158	93527	Inyokern	CA	35.734418	-117.89313	-8	1
40159	93528	Johannesburg	CA	35.366197	-117.63618000000001	-8	1
40160	93529	June Lake	CA	37.765218	-119.07768999999999	-8	1
40161	93530	Keeler	CA	36.495771999999995	-117.88288999999999	-8	1
40162	93531	Keene	CA	35.241310999999996	-118.59338000000001	-8	1
40163	93532	Lake Hughes	CA	34.676708000000005	-118.45591999999999	-8	1
40164	93534	Lancaster	CA	34.698696000000005	-118.15015	-8	1
40165	93535	Lancaster	CA	34.691946	-117.97756000000001	-8	1
40166	93536	Lancaster	CA	34.728857	-118.32683	-8	1
40167	93539	Lancaster	CA	33.786594	-118.29866200000001	-8	1
40168	93540	Lake Isabella	CA	35.60345	-118.476436	-8	1
40169	93541	Lee Vining	CA	37.973203999999996	-119.12029	-8	1
40170	93542	Little Lake	CA	36.626033	-117.218616	-8	1
40171	93543	Littlerock	CA	34.533321	-117.94904	-8	1
40172	93544	Llano	CA	34.493392	-117.77443999999998	-8	1
40173	93545	Lone Pine	CA	36.589514	-118.07366999999999	-8	1
40174	93546	Mammoth Lakes	CA	37.621587	-118.86278999999999	-8	1
40175	93549	Olancha	CA	36.228484	-117.97084	-8	1
40176	93550	Palmdale	CA	34.56548	-118.08549	-8	1
40177	93551	Palmdale	CA	34.606146	-118.18495	-8	1
40178	93552	Palmdale	CA	34.561207	-118.0375	-8	1
40179	93553	Pearblossom	CA	34.487552	-117.89885	-8	1
40180	93554	Randsburg	CA	35.409108	-117.69966000000001	-8	1
40181	93555	Ridgecrest	CA	35.599177000000005	-117.68065	-8	1
40182	93556	Ridgecrest	CA	35.294405	-118.905173	-8	1
40183	93558	Red Mountain	CA	34.839964	-115.967051	-8	1
40184	93560	Rosamond	CA	34.88923	-118.33628999999999	-8	1
40185	93561	Tehachapi	CA	35.132673	-118.50781	-8	1
40186	93562	Trona	CA	35.764433000000004	-117.38202	-8	1
40187	93563	Valyermo	CA	34.394253000000006	-117.69475	-8	1
40188	93564	Rosamond	CA	34.900151	-118.246691	-8	1
40189	93581	Tehachapi	CA	35.294405	-118.905173	-8	1
40190	93584	Lancaster	CA	33.786594	-118.29866200000001	-8	1
40191	93586	Lancaster	CA	33.786594	-118.29866200000001	-8	1
40192	93590	Palmdale	CA	33.786594	-118.29866200000001	-8	1
40193	93591	Palmdale	CA	34.596742	-117.84467	-8	1
40194	93592	Trona	CA	34.839964	-115.967051	-8	1
40195	93596	Boron	CA	35.294405	-118.905173	-8	1
40196	93599	Palmdale	CA	33.786594	-118.29866200000001	-8	1
40197	93601	Ahwahnee	CA	37.388698	-119.72438999999999	-8	1
40198	93602	Auberry	CA	37.077273	-119.42981999999999	-8	1
40199	93603	Badger	CA	36.678073	-118.9601	-8	1
40200	93604	Bass Lake	CA	37.364625	-119.51261000000001	-8	1
40201	93605	Big Creek	CA	37.191503000000004	-119.26371999999999	-8	1
40202	93606	Biola	CA	36.802534	-120.01902	-8	1
40203	93607	Burrel	CA	36.589797	-119.899405	-8	1
40204	93608	Cantua Creek	CA	36.523482	-120.38428	-8	1
40205	93609	Caruthers	CA	36.534599	-119.83592	-8	1
40206	93610	Chowchilla	CA	37.100417	-120.27864	-8	1
40207	93611	Clovis	CA	36.840057	-119.66107	-8	1
40208	93612	Clovis	CA	36.813456	-119.70826000000001	-8	1
40209	93613	Clovis	CA	37.036528999999994	-119.51170400000001	-8	1
40210	93614	Coarsegold	CA	37.206505	-119.7207	-8	1
40211	93615	Cutler	CA	36.506019	-119.2866	-8	1
40212	93616	Del Rey	CA	36.657266	-119.59308999999999	-8	1
40213	93618	Dinuba	CA	36.538016999999996	-119.38887	-8	1
40214	93620	Dos Palos	CA	37.029613	-120.64013999999999	-8	1
40215	93621	Dunlap	CA	36.774951	-119.13779	-8	1
40216	93622	Firebaugh	CA	36.800027	-120.57996000000001	-8	1
40217	93623	Fish Camp	CA	37.463177	-119.64498	-8	1
40218	93624	Five Points	CA	36.40263	-120.12855	-8	1
40219	93625	Fowler	CA	36.6265	-119.67526000000001	-8	1
40220	93626	Friant	CA	37.024460999999995	-119.68496	-8	1
40221	93627	Helm	CA	36.523726	-120.10668999999999	-8	1
40222	93628	Hume	CA	36.780156	-118.91524	-8	1
40223	93630	Kerman	CA	36.722615999999995	-120.10081000000001	-8	1
40224	93631	Kingsburg	CA	36.506063	-119.54587	-8	1
40225	93633	Kings Canyon National Pk	CA	36.734051	-118.958777	-8	1
40226	93634	Lakeshore	CA	37.237216	-119.23303999999999	-8	1
40227	93635	Los Banos	CA	37.048384999999996	-120.86983000000001	-8	1
40228	93637	Madera	CA	36.914819	-120.15817	-8	1
40229	93638	Madera	CA	36.991476	-119.98728999999999	-8	1
40230	93639	Madera	CA	37.160622	-119.945035	-8	1
40231	93640	Mendota	CA	36.701905	-120.42801000000001	-8	1
40232	93641	Miramonte	CA	36.697311	-119.01863999999999	-8	1
40233	93642	Mono Hot Springs	CA	36.746375	-119.63965800000001	-8	1
40234	93643	North Fork	CA	37.232046999999994	-119.52006000000002	-8	1
40235	93644	Oakhurst	CA	37.405699	-119.56754	-8	1
40236	93645	O Neals	CA	37.146284	-119.67379	-8	1
40237	93646	Orange Cove	CA	36.623699	-119.30892	-8	1
40238	93647	Orosi	CA	36.565252	-119.24273000000001	-8	1
40239	93648	Parlier	CA	36.61365	-119.52873000000001	-8	1
40240	93649	Piedra	CA	36.841665	-119.349639	-8	1
40241	93650	Fresno	CA	36.841454	-119.79831999999999	-8	1
40242	93651	Prather	CA	37.004865	-119.50748	-8	1
40243	93652	Raisin	CA	36.600348	-119.90272	-8	1
40244	93653	Raymond	CA	37.236305	-119.92498	-8	1
40245	93654	Reedley	CA	36.608675	-119.43761	-8	1
40246	93656	Riverdale	CA	36.45185	-119.93651000000001	-8	1
40247	93657	Sanger	CA	36.72845	-119.53571000000001	-8	1
40248	93660	San Joaquin	CA	36.600172	-120.15338	-8	1
40249	93661	Santa Rita Park	CA	37.186871999999994	-120.650351	-8	1
40250	93662	Selma	CA	36.566779	-119.62201	-8	1
40251	93664	Shaver Lake	CA	37.103957	-119.2644	-8	1
40252	93665	South Dos Palos	CA	36.961248	-120.65438999999999	-8	1
40253	93666	Sultana	CA	36.545749	-119.33906999999999	-8	1
40254	93667	Tollhouse	CA	36.981035	-119.38253999999999	-8	1
40255	93668	Tranquillity	CA	36.641742	-120.28908999999999	-8	1
40256	93669	Wishon	CA	37.284459000000005	-119.53472	-8	1
40257	93670	Yettem	CA	36.471833000000004	-119.259352	-8	1
40258	93673	Traver	CA	36.455501	-119.48495	-8	1
40259	93675	Squaw Valley	CA	36.713181	-119.18327	-8	1
40260	93688	Tranquillity	CA	36.648474	-120.248818	-8	1
40261	93701	Fresno	CA	36.749444	-119.78872	-8	1
40262	93702	Fresno	CA	36.741199	-119.7553	-8	1
40263	93703	Fresno	CA	36.767299	-119.765	-8	1
40264	93704	Fresno	CA	36.794748	-119.80096999999999	-8	1
40265	93705	Fresno	CA	36.786947999999995	-119.82746999999999	-8	1
40266	93706	Fresno	CA	36.691036	-119.83321000000001	-8	1
40267	93707	Fresno	CA	36.746375	-119.63965800000001	-8	1
40268	93708	Fresno	CA	36.746375	-119.63965800000001	-8	1
40269	93709	Fresno	CA	36.746375	-119.63965800000001	-8	1
40270	93710	Fresno	CA	36.825582	-119.76358	-8	1
40271	93711	Fresno	CA	36.831723	-119.83198	-8	1
40272	93712	Fresno	CA	36.746375	-119.63965800000001	-8	1
40273	93714	Fresno	CA	36.746375	-119.63965800000001	-8	1
40274	93715	Fresno	CA	36.746375	-119.63965800000001	-8	1
40275	93716	Fresno	CA	36.746375	-119.63965800000001	-8	1
40276	93717	Fresno	CA	36.746375	-119.63965800000001	-8	1
40277	93718	Fresno	CA	36.746375	-119.63965800000001	-8	1
40278	93720	Fresno	CA	36.865587	-119.75917	-8	1
40279	93721	Fresno	CA	36.733193	-119.78473000000001	-8	1
40280	93722	Fresno	CA	36.801603	-119.88878000000001	-8	1
40281	93724	Fresno	CA	36.746375	-119.63965800000001	-8	1
40282	93725	Fresno	CA	36.658599	-119.74096999999999	-8	1
40283	93726	Fresno	CA	36.795249	-119.76293000000001	-8	1
40284	93727	Fresno	CA	36.753177	-119.69703	-8	1
40285	93728	Fresno	CA	36.758598	-119.81022	-8	1
40286	93729	Fresno	CA	36.746375	-119.63965800000001	-8	1
40287	93740	Fresno	CA	36.746375	-119.63965800000001	-8	1
40288	93741	Fresno	CA	36.746375	-119.63965800000001	-8	1
40289	93744	Fresno	CA	36.746375	-119.63965800000001	-8	1
40290	93745	Fresno	CA	36.746375	-119.63965800000001	-8	1
40291	93747	Fresno	CA	36.746375	-119.63965800000001	-8	1
40292	93750	Fresno	CA	36.746375	-119.63965800000001	-8	1
40293	93755	Fresno	CA	36.746375	-119.63965800000001	-8	1
40294	93759	Fresno	CA	36.746375	-119.63965800000001	-8	1
40295	93760	Fresno	CA	36.746375	-119.63965800000001	-8	1
40296	93761	Fresno	CA	36.746375	-119.63965800000001	-8	1
40297	93762	Fresno	CA	36.746375	-119.63965800000001	-8	1
40298	93764	Fresno	CA	36.746375	-119.63965800000001	-8	1
40299	93765	Fresno	CA	36.746375	-119.63965800000001	-8	1
40300	93771	Fresno	CA	36.746375	-119.63965800000001	-8	1
40301	93772	Fresno	CA	36.746375	-119.63965800000001	-8	1
40302	93773	Fresno	CA	36.746375	-119.63965800000001	-8	1
40303	93774	Fresno	CA	36.746375	-119.63965800000001	-8	1
40304	93775	Fresno	CA	36.746375	-119.63965800000001	-8	1
40305	93776	Fresno	CA	36.746375	-119.63965800000001	-8	1
40306	93777	Fresno	CA	36.746375	-119.63965800000001	-8	1
40307	93778	Fresno	CA	36.746375	-119.63965800000001	-8	1
40308	93779	Fresno	CA	36.746375	-119.63965800000001	-8	1
40309	93780	Fresno	CA	36.746375	-119.63965800000001	-8	1
40310	93782	Fresno	CA	36.746375	-119.63965800000001	-8	1
40311	93784	Fresno	CA	36.746375	-119.63965800000001	-8	1
40312	93786	Fresno	CA	36.746375	-119.63965800000001	-8	1
40313	93790	Fresno	CA	36.746375	-119.63965800000001	-8	1
40314	93791	Fresno	CA	36.746375	-119.63965800000001	-8	1
40315	93792	Fresno	CA	36.746375	-119.63965800000001	-8	1
40316	93793	Fresno	CA	36.746375	-119.63965800000001	-8	1
40317	93794	Fresno	CA	36.746375	-119.63965800000001	-8	1
40318	93825	Wofford Heights	CA	35.717406	-118.466755	-8	1
40319	93844	Fresno	CA	36.746375	-119.63965800000001	-8	1
40320	93888	Fresno	CA	36.746375	-119.63965800000001	-8	1
40321	93901	Salinas	CA	36.665879	-121.65496999999999	-8	1
40322	93902	Salinas	CA	36.35433	-121.132928	-8	1
40323	93905	Salinas	CA	36.681160999999996	-121.61538	-8	1
40324	93906	Salinas	CA	36.709717	-121.63996999999999	-8	1
40325	93907	Salinas	CA	36.754058	-121.66471999999999	-8	1
40326	93908	Salinas	CA	36.619954	-121.65145	-8	1
40327	93912	Salinas	CA	36.35433	-121.132928	-8	1
40328	93915	Salinas	CA	36.35433	-121.132928	-8	1
40329	93920	Big Sur	CA	36.133401	-121.63798	-8	1
40330	93921	Carmel	CA	36.555248	-121.9212	-8	1
40331	93922	Carmel	CA	36.543261	-121.92631499999999	-8	1
40332	93923	Carmel	CA	36.517261	-121.89436	-8	1
40333	93924	Carmel Valley	CA	36.447533	-121.68611000000001	-8	1
40334	93925	Chualar	CA	36.581329	-121.46597	-8	1
40335	93926	Gonzales	CA	36.518178999999996	-121.42557	-8	1
40336	93927	Greenfield	CA	36.300819	-121.2904	-8	1
40337	93928	Jolon	CA	36.015388	-121.24838999999999	-8	1
40338	93930	King City	CA	36.211059999999996	-121.05986000000001	-8	1
40339	93932	Lockwood	CA	35.987276	-121.04788	-8	1
40340	93933	Marina	CA	36.678155	-121.79723999999999	-8	1
40341	93940	Monterey	CA	36.586193	-121.88667	-8	1
40342	93942	Monterey	CA	36.35433	-121.132928	-8	1
40343	93943	Monterey	CA	36.35433	-121.132928	-8	1
40344	93944	Monterey	CA	36.606225	-121.908915	-8	1
40345	93950	Pacific Grove	CA	36.619065	-121.92102	-8	1
40346	93953	Pebble Beach	CA	36.59081	-121.9461	-8	1
40347	93954	San Lucas	CA	36.126393	-120.91783999999998	-8	1
40348	93955	Seaside	CA	36.615813	-121.83461000000001	-8	1
40349	93960	Soledad	CA	36.41176	-121.32616999999999	-8	1
40350	93962	Spreckels	CA	36.624606	-121.64655	-8	1
40351	94002	Belmont	CA	37.516687	-122.29026	-8	1
40352	94003	Belmont	CA	37.381144	-122.334825	-8	1
40353	94005	Brisbane	CA	37.682882	-122.40422	-8	1
40354	94010	Burlingame	CA	37.574936	-122.36332	-8	1
40355	94011	Burlingame	CA	37.381144	-122.334825	-8	1
40356	94012	Burlingame	CA	37.381144	-122.334825	-8	1
40357	94014	Daly City	CA	37.699182	-122.45035	-8	1
40358	94015	Daly City	CA	37.682583	-122.48208999999999	-8	1
40359	94016	Daly City	CA	37.381144	-122.334825	-8	1
40360	94017	Daly City	CA	37.381144	-122.334825	-8	1
40361	94018	El Granada	CA	37.510085	-122.473404	-8	1
40362	94019	Half Moon Bay	CA	37.475840000000005	-122.44323	-8	1
40363	94020	La Honda	CA	37.28842	-122.22457	-8	1
40364	94021	Loma Mar	CA	37.271753000000004	-122.27672	-8	1
40365	94022	Los Altos	CA	37.377140000000004	-122.12411999999999	-8	1
40366	94023	Los Altos	CA	37.189396	-121.705327	-8	1
40367	94024	Los Altos	CA	37.353741	-122.08717	-8	1
40368	94025	Menlo Park	CA	37.451688	-122.18385	-8	1
40369	94026	Menlo Park	CA	37.381144	-122.334825	-8	1
40370	94027	Atherton	CA	37.458615	-122.20008999999999	-8	1
40371	94028	Portola Valley	CA	37.374421000000005	-122.213	-8	1
40372	94029	Menlo Park	CA	37.381144	-122.334825	-8	1
40373	94030	Millbrae	CA	37.600735	-122.40135	-8	1
40374	94031	Millbrae	CA	37.381144	-122.334825	-8	1
40375	94035	Mountain View	CA	37.189396	-121.705327	-8	1
40376	94037	Montara	CA	37.539839	-122.50818999999998	-8	1
40377	94038	Moss Beach	CA	37.52489	-122.50991	-8	1
40378	94039	Mountain View	CA	37.189396	-121.705327	-8	1
40379	94040	Mountain View	CA	37.380207	-122.08787	-8	1
40380	94041	Mountain View	CA	37.38949	-122.07846	-8	1
40381	94042	Mountain View	CA	37.189396	-121.705327	-8	1
40382	94043	Mountain View	CA	37.40679	-122.07461	-8	1
40383	94044	Pacifica	CA	37.613806	-122.48228999999999	-8	1
40384	94045	Pacifica	CA	37.381144	-122.334825	-8	1
40385	94059	Redwood City	CA	37.381144	-122.334825	-8	1
40386	94060	Pescadero	CA	37.203092	-122.33718	-8	1
40387	94061	Redwood City	CA	37.463910999999996	-122.23396000000001	-8	1
40388	94062	Redwood City	CA	37.444879	-122.26253	-8	1
40389	94063	Redwood City	CA	37.483503999999996	-122.2144	-8	1
40390	94064	Redwood City	CA	37.381144	-122.334825	-8	1
40391	94065	Redwood City	CA	37.533538	-122.24602	-8	1
40392	94066	San Bruno	CA	37.625908	-122.42363	-8	1
40393	94067	San Bruno	CA	37.381144	-122.334825	-8	1
40394	94070	San Carlos	CA	37.499175	-122.26655	-8	1
40395	94071	San Carlos	CA	37.381144	-122.334825	-8	1
40396	94074	San Gregorio	CA	37.317278	-122.36526	-8	1
40397	94080	South San Francisco	CA	37.652857	-122.4301	-8	1
40398	94083	South San Francisco	CA	37.381144	-122.334825	-8	1
40399	94085	Sunnyvale	CA	37.388940000000005	-122.01795600000001	-8	1
40400	94086	Sunnyvale	CA	37.378341	-122.02398000000001	-8	1
40401	94087	Sunnyvale	CA	37.350091	-122.03602	-8	1
40402	94088	Sunnyvale	CA	37.189396	-121.705327	-8	1
40403	94089	Sunnyvale	CA	37.406289	-122.00838	-8	1
40404	94090	Sunnyvale	CA	37.189396	-121.705327	-8	1
40405	94096	San Bruno	CA	37.381144	-122.334825	-8	1
40406	94098	San Bruno	CA	37.381144	-122.334825	-8	1
40407	94099	South San Francisco	CA	37.381144	-122.334825	-8	1
40408	94101	San Francisco	CA	37.784827	-122.727802	-8	1
40409	94102	San Francisco	CA	37.779329	-122.41915	-8	1
40410	94103	San Francisco	CA	37.772329	-122.41086999999999	-8	1
40411	94104	San Francisco	CA	37.791728000000006	-122.4019	-8	1
40412	94105	San Francisco	CA	37.789228	-122.3957	-8	1
40413	94106	San Francisco	CA	37.784827	-122.727802	-8	1
